zero_diff,explained_variance,opt_mean_diff,opt_std_diff
0.3204672381995408,1.0,0.12119755970056785,0.04136612716523282
0.9248961063906336,0.9996713737633347,0.7286004107347461,0.384592405227434
0.3020789980529337,1.0025572877806912,0.22935724028105814,0.15012777552108544
0.08232521379042138,0.999923435099887,0.025482977377938643,0.0012121036578883891
0.4361776023858924,0.9957023991276044,0.3750096625411844,0.20029186477647437
0.01773781623210429,0.9882393793371377,0.012685372714083853,0.0009993808878419653
0.1867117884795352,0.9994990587197947,0.041795314587263724,0.0044315476343555465
0.3673658091369437,0.9578963415713563,0.6856844616843203,0.34113483296696195
0.08890867373070926,0.9963762875993267,0.031126264184349522,0.0030649556813434147
0.1997454808297684,0.9751470657145833,0.14986135643103887,0.017265650403131473
0.10529002202602496,0.9523188099572033,0.09567214938317417,0.03398598668682935
0.2588366622199076,0.9736549512590195,0.085888244163755,0.01359567317689532
0.6925672387831845,0.8958758124047899,0.6275379350322496,0.17536141148728773
0.5291060269183911,0.7817096793156477,0.3788045215284185,0.09220610903726434
0.4754569370261024,0.5324189105013681,0.5705778722462539,0.17236812004042124
0.7348765678279663,0.49323154759528204,0.8521970045007855,0.1673880896759737
0.23305597704212277,0.9055738701323087,0.07119456144830855,0.0036381258229961303
0.6370723225813667,0.575392149678197,0.7700715542711368,0.2691719730119255
0.9180454909829392,0.5051268640554287,0.611511706812264,0.20177386771531694
0.35283044398795776,0.6046199880092886,0.3983804460492501,0.11743098176120383
0.3538064576568554,0.6118798537782383,0.23643770555310023,0.042964598910304595
0.6752980676925269,0.4811856820333542,0.6773508621731541,0.10582509457870962
0.1707196865259791,0.853736461014096,0.06274040948461676,0.0034804710213271906
0.39552259220255925,0.5972308845271411,0.2440914963020136,0.07259950780299475
0.1978183240972152,0.8478959454228578,0.07724747559347817,0.005357801737430809
0.6597483269755104,0.4641672406327363,0.5459149493889881,0.14699597437940307
0.4301005517986306,0.5777432351943543,0.36222243264634596,0.08988478781307564
0.05909583717499247,0.5093476952994873,0.043050179517313644,0.0006322412075617031
0.5693051774332046,0.5935117633661258,0.4518203697670078,0.10679523279206013
0.18694075993182985,0.4943679961697709,0.16708226809005272,0.017392418115285448
0.32520151316803,0.5364104966728154,0.31080847562740055,0.06997613466716597
0.06383928520472255,0.27954803700966013,0.055670990072249724,0.0019287909625596339
0.0554925000663241,0.12081642340514279,0.05272244898602195,0.001762164293239932
0.15574044554803243,0.5730163761575569,0.10167049379200957,0.0025222173558829847
0.6982454387482692,0.4614929781871928,0.6363530945812936,0.09474778541647734
0.3069308602525165,0.5035284883215743,0.2650661004869983,0.012330266811755426
0.3362547015955581,0.4949207011221119,0.31824469903349795,0.0205527658621174
0.19164788661371202,0.4991152025505155,0.1416841359829259,0.004219732411151658
0.36669542670505356,0.5088655120163659,0.4041915448520081,0.040981142530852235
0.1477156509087942,0.42644950972416573,0.10202611729706726,0.003936289944633644
0.29153979048009493,0.46433388097500755,0.2448990061438355,0.017038266002194314
0.08380532690122738,0.21942149168796685,0.06014469285501214,0.0019638654411756567
0.09672906990878535,0.30045405355376564,0.07247355947560488,0.0018058253636752367
0.22546357274990286,0.5104473535438546,0.208494669798209,0.004295988707608775
0.2152873523606804,0.468054143135938,0.2053079847850042,0.009853357525469912
0.18908180247546527,0.422734366318413,0.17178735322991182,0.004103236981515559
0.1127104509685252,0.3138359076076798,0.08419087829085488,0.0019247707840605607
0.13604031920748766,0.38975779088108,0.1273045686936038,0.0015981486383250488
0.16368806708174202,0.3934761875292531,0.14561809587949395,0.0031247226049516416
0.14666535364316127,0.3825854255030062,0.13319342120761665,0.001728665394195659
0.07487035909625514,0.14598635068631205,0.0720888082687637,0.0015165151064624905
0.1531159837914901,0.4866487510110932,0.1465433383160581,0.001060132853156628
0.08593040848655592,0.08171872603931703,0.08352133860603585,0.0009450485282657147
0.14378393142496604,0.45672346345755416,0.14110556199334173,0.0015498570388514372
0.07570208741377253,0.05265835534255989,0.07277902903901506,0.0011501537964977383
0.07490126504498537,0.16075765198085895,0.07473934767998604,0.000607662180944256
0.09306356986268052,0.08302509506294758,0.0910695136038586,0.001245141852364877
0.09585492571084309,0.3636386503681773,0.09517746036331384,0.001327335178781065
0.11884411053929833,0.3130944524159517,0.11564002730935852,0.0014750519326031184
0.09496487416014869,0.2247353536838455,0.09261844139320644,0.0008185834429062011
0.0901340739147558,0.11739170843537289,0.09098301169926694,0.0005496478288925182
0.09705531481587204,0.19063765693418155,0.09932188722848047,0.0015888302473194508
0.10614060432304409,0.24750730118876052,0.10273470533190816,0.0008531290915245548
0.08221744883929646,0.07595061862880916,0.08216902365755294,0.00024225120306736587
0.09793972541254946,0.171957619317744,0.09647812226017917,0.0010494687335695543
0.0955277103526058,0.21813267384764506,0.09470141809374562,0.0007401504175509728
0.10153681575062193,0.13512505390738103,0.10133586928588567,0.0006424017381712073
0.10830735188268473,0.37670666085810295,0.11011917938871559,0.0015874826151245248
0.14632531938001386,0.3079870258034255,0.15031255401317092,0.0023108153312607015
0.553989330572852,0.2108099463814914,0.5757803545416696,0.0032340614199136406
0.16602429699905155,0.3376171693903011,0.17089064488855857,0.005875365770664534
0.5000630971262963,0.09846380178285452,0.48698577459502007,0.020204468437508775
0.6123688297581658,0.16299827517741416,0.6605262441504672,0.060843912297750255
0.5348717518853467,0.22160672259102018,0.5434499756778333,0.010860321857150966
0.7112332576708179,0.29518086965685847,0.7028308558485838,0.02461649158515443
0.4709435573163716,0.08012658843700436,0.4847582925686071,0.013173063819921798
